Month,PolicyYear,MonthInPY,Age,BOP_AV,BOP_BB,FinalMortality,FinalLapse,PWD_Rate,RiderChargeRate,CreditedRate,SurrChgPct,FPW_Pct,Lives,Mortality,Lapse,PWD,SurrChg,RiderChg,Interest,EOP_AV,BaseLapse,DynamicLapse,LapseSkew,NetIndexCreditReimb,HedgeGains
281,24,5,90,0.00000000,628983.75914976,0.00824996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.4939153692,0.00000000,0.00000000,4009.77146458,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
282,24,6,90,0.00000000,623794.67015573,0.00824490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.4815981833,0.00000000,0.00000000,3976.69102224,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
283,24,7,90,0.00000000,618651.54418934,0.00823985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.4693900360,0.00000000,0.00000000,3943.90359421,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
284,24,8,90,0.00000000,613553.94805557,0.00823480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.4572899003,0.00000000,0.00000000,3911.40641885,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
285,24,9,90,0.00000000,608501.45287463,0.00822976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.4452967591,0.00000000,0.00000000,3879.19676208,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
286,24,10,90,0.00000000,603493.63403679,0.00822471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.4334096058,0.00000000,0.00000000,3847.27191698,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
287,24,11,90,0.00000000,598530.07115769,0.00821968,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.4216274436,0.00000000,0.00000000,3815.62920363,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
288,24,12,90,0.00000000,593610.34803408,0.00821464,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,1.4099492856,0.00000000,0.00000000,3784.26596872,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
289,25,1,91,0.00000000,588734.05260018,0.00924108,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,1.3969198333,0.00000000,0.00000000,3753.17958533,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
290,25,2,91,0.00000000,583293.51486315,0.00923538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.3840187413,0.00000000,0.00000000,3718.49615725,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
291,25,3,91,0.00000000,577906.57487304,0.00922969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.3712446714,0.00000000,0.00000000,3684.15441482,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
292,25,4,91,0.00000000,572572.67384816,0.00922401,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.3585963000,0.00000000,0.00000000,3650.15079578,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
293,25,5,91,0.00000000,567291.25913716,0.00921832,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.3460723183,0.00000000,0.00000000,3616.48177700,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
294,25,6,91,0.00000000,562061.78414858,0.00921265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.3336714315,0.00000000,0.00000000,3583.14387395,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
295,25,7,91,0.00000000,556883.70828125,0.00920697,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.3213923590,0.00000000,0.00000000,3550.13364029,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
296,25,8,91,0.00000000,551756.49685550,0.00920130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.3092338345,0.00000000,0.00000000,3517.44766745,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
297,25,9,91,0.00000000,546679.62104518,0.00919563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.2971946052,0.00000000,0.00000000,3485.08258416,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
298,25,10,91,0.00000000,541652.55781058,0.00918996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.2852734324,0.00000000,0.00000000,3453.03505604,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
299,25,11,91,0.00000000,536674.78983204,0.00918430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.2734690905,0.00000000,0.00000000,3421.30178518,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
300,25,12,91,0.00000000,531745.80544445,0.00917865,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,1.2617803677,0.00000000,0.00000000,3389.87950971,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
301,26,1,92,0.00000000,526865.09857245,0.01070803,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,1.2482691837,0.00000000,0.00000000,3358.76500340,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
302,26,2,92,0.00000000,521223.41048684,0.01070233,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.2349097932,0.00000000,0.00000000,3322.79924185,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
303,26,3,92,0.00000000,515645.10477251,0.01069663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.2217004143,0.00000000,0.00000000,3287.23754292,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
304,26,4,92,0.00000000,510129.43747601,0.01069094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.2086392872,0.00000000,0.00000000,3252.07516391,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
305,26,5,92,0.00000000,504675.67373565,0.01068525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.1957246734,0.00000000,0.00000000,3217.30742006,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
306,26,6,92,0.00000000,499283.08766603,0.01067956,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.1829548559,0.00000000,0.00000000,3182.92968387,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
307,26,7,92,0.00000000,493950.96224432,0.01067388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.1703281383,0.00000000,0.00000000,3148.93738431,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
308,26,8,92,0.00000000,488678.58919782,0.01066820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.1578428452,0.00000000,0.00000000,3115.32600614,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
309,26,9,92,0.00000000,483465.26889315,0.01066252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.1454973213,0.00000000,0.00000000,3082.09108919,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
310,26,10,92,0.00000000,478310.31022686,0.01065685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.1332899318,0.00000000,0.00000000,3049.22822770,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
311,26,11,92,0.00000000,473213.03051738,0.01065118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.1212190617,0.00000000,0.00000000,3016.73306955,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
312,26,12,92,0.00000000,468172.75539855,0.01064551,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,1.1092831155,0.00000000,0.00000000,2984.60131567,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
313,27,1,93,0.00000000,463188.81871439,0.01239401,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,1.0955346524,0.00000000,0.00000000,2952.82871930,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
314,27,2,93,0.00000000,457448.05306919,0.01238846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.0819626664,0.00000000,0.00000000,2916.23133832,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
315,27,3,93,0.00000000,451780.97667085,0.01238291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.0685648167,0.00000000,0.00000000,2880.10372628,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
316,27,4,93,0.00000000,446186.61212498,0.01237737,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.0553387948,0.00000000,0.00000000,2844.43965230,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
317,27,5,93,0.00000000,440663.99540661,0.01237183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.0422823234,0.00000000,0.00000000,2809.23297072,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
318,27,6,93,0.00000000,435212.17567198,0.01236629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.0293931564,0.00000000,0.00000000,2774.47761991,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
319,27,7,93,0.00000000,429830.21507291,0.01236076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.0166690786,0.00000000,0.00000000,2740.16762109,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
320,27,8,93,0.00000000,424517.18857400,0.01235522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,1.0041079047,0.00000000,0.00000000,2706.29707716,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
321,27,9,93,0.00000000,419272.18377238,0.01234969,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.9917074797,0.00000000,0.00000000,2672.86017155,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
322,27,10,93,0.00000000,414094.30072013,0.01234417,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.9794656775,0.00000000,0.00000000,2639.85116709,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
323,27,11,93,0.00000000,408982.65174919,0.01233864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.9673804013,0.00000000,0.00000000,2607.26440490,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
324,27,12,93,0.00000000,403936.36129887,0.01233312,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.9554495829,0.00000000,0.00000000,2575.09430328,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
325,28,1,94,0.00000000,398954.56574583,0.01372952,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.9423317168,0.00000000,0.00000000,2543.33535663,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
326,28,2,94,0.00000000,393477.11023903,0.01372333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.9293997891,0.00000000,0.00000000,2508.41657777,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
327,28,3,94,0.00000000,388077.29461589,0.01371714,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.9166510840,0.00000000,0.00000000,2473.99275318,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
328,28,4,94,0.00000000,382753.98485965,0.01371095,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.9040829266,0.00000000,0.00000000,2440.05665348,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
329,28,5,94,0.00000000,377506.06399340,0.01370477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.8916926819,0.00000000,0.00000000,2406.60115796,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
330,28,6,94,0.00000000,372332.43181702,0.01369858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.8794777546,0.00000000,0.00000000,2373.61925283,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
331,28,7,94,0.00000000,367232.00464834,0.01369241,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.8674355884,0.00000000,0.00000000,2341.10402963,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
332,28,8,94,0.00000000,362203.71506839,0.01368623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.8555636653,0.00000000,0.00000000,2309.04868356,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
333,28,9,94,0.00000000,357246.51167066,0.01368006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.8438595051,0.00000000,0.00000000,2277.44651190,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
334,28,10,94,0.00000000,352359.35881434,0.01367389,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.8323206647,0.00000000,0.00000000,2246.29091244,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
335,28,11,94,0.00000000,347541.23638148,0.01366772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.8209447376,0.00000000,0.00000000,2215.57538193,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
336,28,12,94,0.00000000,342791.13953794,0.01366156,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.8097293534,0.00000000,0.00000000,2185.29351455,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
337,29,1,95,0.00000000,338108.07849816,0.01586270,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.7968848607,0.00000000,0.00000000,2155.43900043,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
338,29,2,95,0.00000000,332744.77191891,0.01585691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.7842487325,0.00000000,0.00000000,2121.24792098,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
339,29,3,95,0.00000000,327468.46940578,0.01585112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.7718175154,0.00000000,0.00000000,2087.61149246,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
340,29,4,95,0.00000000,322277.72895328,0.01584533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.7595878145,0.00000000,0.00000000,2054.52052208,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
341,29,5,95,0.00000000,317171.13295329,0.01583954,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.7475562921,0.00000000,0.00000000,2021.96597258,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
342,29,6,95,0.00000000,312147.28777400,0.01583376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.7357196672,0.00000000,0.00000000,1989.93895956,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
343,29,7,95,0.00000000,307204.82334626,0.01582798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.7240747139,0.00000000,0.00000000,1958.43074883,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
344,29,8,95,0.00000000,302342.39275725,0.01582220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.7126182611,0.00000000,0.00000000,1927.43275383,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
345,29,9,95,0.00000000,297558.67185124,0.01581642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.7013471912,0.00000000,0.00000000,1896.93653305,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
346,29,10,95,0.00000000,292852.35883738,0.01581065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6902584391,0.00000000,0.00000000,1866.93378759,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
347,29,11,95,0.00000000,288222.17390439,0.01580487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6793489917,0.00000000,0.00000000,1837.41635864,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
348,29,12,95,0.00000000,283666.85884203,0.01579910,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.6686158864,0.00000000,0.00000000,1808.37622512,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
349,30,1,96,0.00000000,279185.17666916,0.01692460,0.00000000,0.00000000,0.00000000,0.01890000,0.00000000,0.05000000,0.6572998326,0.00000000,0.00000000,1779.80550127,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
350,30,2,96,0.00000000,274460.08035259,0.01691838,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6461793861,0.00000000,0.00000000,1749.68301225,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
351,30,3,96,0.00000000,269816.66119051,0.01691216,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6352510964,0.00000000,0.00000000,1720.08121509,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
352,30,4,96,0.00000000,265253.47840020,0.01690595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6245115749,0.00000000,0.00000000,1690.99092480,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
353,30,5,96,0.00000000,260769.11711519,0.01689974,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6139574942,0.00000000,0.00000000,1662.40312161,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
354,30,6,96,0.00000000,256362.18791021,0.01689353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.6035855867,0.00000000,0.00000000,1634.30894793,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
355,30,7,96,0.00000000,252031.32633509,0.01688732,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.5933926432,0.00000000,0.00000000,1606.69970539,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
356,30,8,96,0.00000000,247775.19245724,0.01688112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.5833755125,0.00000000,0.00000000,1579.56685191,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
357,30,9,96,0.00000000,243592.47041275,0.01687492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.5735310998,0.00000000,0.00000000,1552.90199888,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
358,30,10,96,0.00000000,239481.86796585,0.01686872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.5638563659,0.00000000,0.00000000,1526.69690828,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
359,30,11,96,0.00000000,235442.11607652,0.01686252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05000000,0.5543483261,0.00000000,0.00000000,1500.94348999,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
360,30,12,96,0.00000000,231471.96847623,0.01685633,0.00000000,0.00000000,0.01500000,0.00000000,0.00000000,0.05000000,0.5450040494,0.00000000,0.00000000,1475.63379904,0.00000000,0.00000000,0.00000000,0.00000000,-3.16084423,0.00000000,0.08333333,0.000000000,0.000000000
