Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
547,46,7,112,0.4,0,0.041675471,0,0.303030303,1,0,0.083333333,0,0,70.38792891,-3.157126161,#DIV/0!,0,0,0,0.390066439,0,0,0.958324529,0.958324529,0.000405396,0,0,0,0.390066439,0,0,0,0,0,0,0,0,-0.390066439,0,0
548,46,8,112,0.4,0,0.041675471,0,0.303030303,1,0,0.083333333,0,0,67.4544788,-3.157126161,#DIV/0!,0,0,0,0.373810237,0,0,0.958324529,0.958324529,0.000388501,0,0,0,0.373810237,0,0,0,0,0,0,0,0,-0.373810237,0,0
549,46,9,112,0.4,0,0.041675471,0,0.303030303,1,0,0.083333333,0,0,64.6432816,-3.157126161,#DIV/0!,0,0,0,0.358231519,0,0,0.958324529,0.958324529,0.00037231,0,0,0,0.358231519,0,0,0,0,0,0,0,0,-0.358231519,0,0
550,46,10,112,0.4,0,0.041675471,0,0.303030303,1,0,0.083333333,0,0,61.94924236,-3.157126161,#DIV/0!,0,0,0,0.343302051,0,0,0.958324529,0.958324529,0.000356794,0,0,0,0.343302051,0,0,0,0,0,0,0,0,-0.343302051,0,0
551,46,11,112,0.4,0,0.041675471,0,0.303030303,1,0,0.083333333,0,0,59.36747849,-3.157126161,#DIV/0!,0,0,0,0.328994777,0,0,0.958324529,0.958324529,0.000341924,0,0,0,0.328994777,0,0,0,0,0,0,0,0,-0.328994777,0,0
552,46,12,112,0.4,0,0.041675471,0,0.303030303,1,0,0.083333333,0,0,56.89331084,-3.157126161,#DIV/0!,0,0.015,0,0.315283764,0,0,0.958324529,0.958324529,0.000327674,0,0,0,0.315283764,0,0,0,0,0,0,0,0,-0.315283764,0,0
553,47,1,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,54.52225529,-3.157126161,#DIV/0!,0,0,0.0189,0.302144165,0,0,0.958324529,0.958324529,0.000314018,0,0,0,0.302144165,0,0,0,0,0,0,0,0,-0.302144165,0,0
554,47,2,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,52.2500146,-3.157126161,#DIV/0!,0,0,0,0.289552164,0,0,0.958324529,0.958324529,0.000300931,0,0,0,0.289552164,0,0,0,0,0,0,0,0,-0.289552164,0,0
555,47,3,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,50.07247061,-3.157126161,#DIV/0!,0,0,0,0.277484941,0,0,0.958324529,0.958324529,0.00028839,0,0,0,0.277484941,0,0,0,0,0,0,0,0,-0.277484941,0,0
556,47,4,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,47.9856768,-3.157126161,#DIV/0!,0,0,0,0.265920626,0,0,0.958324529,0.958324529,0.000276371,0,0,0,0.265920626,0,0,0,0,0,0,0,0,-0.265920626,0,0
557,47,5,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,45.9858511,-3.157126161,#DIV/0!,0,0,0,0.254838258,0,0,0.958324529,0.958324529,0.000264853,0,0,0,0.254838258,0,0,0,0,0,0,0,0,-0.254838258,0,0
558,47,6,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,44.06936908,-3.157126161,#DIV/0!,0,0,0,0.244217754,0,0,0.958324529,0.958324529,0.000253815,0,0,0,0.244217754,0,0,0,0,0,0,0,0,-0.244217754,0,0
559,47,7,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,42.23275735,-3.157126161,#DIV/0!,0,0,0,0.234039864,0,0,0.958324529,0.958324529,0.000243237,0,0,0,0.234039864,0,0,0,0,0,0,0,0,-0.234039864,0,0
560,47,8,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,40.47268728,-3.157126161,#DIV/0!,0,0,0,0.224286142,0,0,0.958324529,0.958324529,0.0002331,0,0,0,0.224286142,0,0,0,0,0,0,0,0,-0.224286142,0,0
561,47,9,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,38.78596896,-3.157126161,#DIV/0!,0,0,0,0.214938911,0,0,0.958324529,0.958324529,0.000223386,0,0,0,0.214938911,0,0,0,0,0,0,0,0,-0.214938911,0,0
562,47,10,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,37.16954542,-3.157126161,#DIV/0!,0,0,0,0.205981231,0,0,0.958324529,0.958324529,0.000214076,0,0,0,0.205981231,0,0,0,0,0,0,0,0,-0.205981231,0,0
563,47,11,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,35.62048709,-3.157126161,#DIV/0!,0,0,0,0.197396866,0,0,0.958324529,0.958324529,0.000205154,0,0,0,0.197396866,0,0,0,0,0,0,0,0,-0.197396866,0,0
564,47,12,113,0.4,0,0.041675471,0,0.322580645,1,0,0.083333333,0,0,34.1359865,-3.157126161,#DIV/0!,0,0.015,0,0.189170259,0,0,0.958324529,0.958324529,0.000196605,0,0,0,0.189170259,0,0,0,0,0,0,0,0,-0.189170259,0,0
565,48,1,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,32.71335317,-3.157126161,#DIV/0!,0,0,0.0189,0.181286499,0,0,0.958324529,0.958324529,0.000188411,0,0,0,0.181286499,0,0,0,0,0,0,0,0,-0.181286499,0,0
566,48,2,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,31.35000876,-3.157126161,#DIV/0!,0,0,0,0.173731299,0,0,0.958324529,0.958324529,0.000180559,0,0,0,0.173731299,0,0,0,0,0,0,0,0,-0.173731299,0,0
567,48,3,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,30.04348237,-3.157126161,#DIV/0!,0,0,0,0.166490965,0,0,0.958324529,0.958324529,0.000173034,0,0,0,0.166490965,0,0,0,0,0,0,0,0,-0.166490965,0,0
568,48,4,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,28.79140608,-3.157126161,#DIV/0!,0,0,0,0.159552375,0,0,0.958324529,0.958324529,0.000165823,0,0,0,0.159552375,0,0,0,0,0,0,0,0,-0.159552375,0,0
569,48,5,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,27.59151066,-3.157126161,#DIV/0!,0,0,0,0.152902955,0,0,0.958324529,0.958324529,0.000158912,0,0,0,0.152902955,0,0,0,0,0,0,0,0,-0.152902955,0,0
570,48,6,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,26.44162145,-3.157126161,#DIV/0!,0,0,0,0.146530652,0,0,0.958324529,0.958324529,0.000152289,0,0,0,0.146530652,0,0,0,0,0,0,0,0,-0.146530652,0,0
571,48,7,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,25.33965441,-3.157126161,#DIV/0!,0,0,0,0.140423918,0,0,0.958324529,0.958324529,0.000145942,0,0,0,0.140423918,0,0,0,0,0,0,0,0,-0.140423918,0,0
572,48,8,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,24.28361237,-3.157126161,#DIV/0!,0,0,0,0.134571685,0,0,0.958324529,0.958324529,0.00013986,0,0,0,0.134571685,0,0,0,0,0,0,0,0,-0.134571685,0,0
573,48,9,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,23.27158137,-3.157126161,#DIV/0!,0,0,0,0.128963347,0,0,0.958324529,0.958324529,0.000134032,0,0,0,0.128963347,0,0,0,0,0,0,0,0,-0.128963347,0,0
574,48,10,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,22.30172725,-3.157126161,#DIV/0!,0,0,0,0.123588739,0,0,0.958324529,0.958324529,0.000128446,0,0,0,0.123588739,0,0,0,0,0,0,0,0,-0.123588739,0,0
575,48,11,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,21.37229226,-3.157126161,#DIV/0!,0,0,0,0.11843812,0,0,0.958324529,0.958324529,0.000123093,0,0,0,0.11843812,0,0,0,0,0,0,0,0,-0.11843812,0,0
576,48,12,114,0.4,0,0.041675471,0,0.333333333,1,0,0.083333333,0,0,20.4815919,-3.157126161,#DIV/0!,0,0.015,0,0.113502155,0,0,0.958324529,0.958324529,0.000117963,0,0,0,0.113502155,0,0,0,0,0,0,0,0,-0.113502155,0,0
577,49,1,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,19.6280119,-3.157126161,#DIV/0!,0,0,0.0189,0.108771899,0,0,0.958324529,0.958324529,0.000113047,0,0,0,0.108771899,0,0,0,0,0,0,0,0,-0.108771899,0,0
578,49,2,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,18.81000526,-3.157126161,#DIV/0!,0,0,0,0.104238779,0,0,0.958324529,0.958324529,0.000108335,0,0,0,0.104238779,0,0,0,0,0,0,0,0,-0.104238779,0,0
579,49,3,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,18.02608942,-3.157126161,#DIV/0!,0,0,0,0.099894579,0,0,0.958324529,0.958324529,0.00010382,0,0,0,0.099894579,0,0,0,0,0,0,0,0,-0.099894579,0,0
580,49,4,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,17.27484365,-3.157126161,#DIV/0!,0,0,0,0.095731425,0,0,0.958324529,0.958324529,9.94936E-05,0,0,0,0.095731425,0,0,0,0,0,0,0,0,-0.095731425,0,0
581,49,5,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,16.5549064,-3.157126161,#DIV/0!,0,0,0,0.091741773,0,0,0.958324529,0.958324529,9.53472E-05,0,0,0,0.091741773,0,0,0,0,0,0,0,0,-0.091741773,0,0
582,49,6,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,15.86497287,-3.157126161,#DIV/0!,0,0,0,0.087918391,0,0,0.958324529,0.958324529,9.13735E-05,0,0,0,0.087918391,0,0,0,0,0,0,0,0,-0.087918391,0,0
583,49,7,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,15.20379265,-3.157126161,#DIV/0!,0,0,0,0.084254351,0,0,0.958324529,0.958324529,8.75655E-05,0,0,0,0.084254351,0,0,0,0,0,0,0,0,-0.084254351,0,0
584,49,8,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,14.57016742,-3.157126161,#DIV/0!,0,0,0,0.080743011,0,0,0.958324529,0.958324529,8.39162E-05,0,0,0,0.080743011,0,0,0,0,0,0,0,0,-0.080743011,0,0
585,49,9,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,13.96294882,-3.157126161,#DIV/0!,0,0,0,0.077378008,0,0,0.958324529,0.958324529,8.04189E-05,0,0,0,0.077378008,0,0,0,0,0,0,0,0,-0.077378008,0,0
586,49,10,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,13.38103635,-3.157126161,#DIV/0!,0,0,0,0.074153243,0,0,0.958324529,0.958324529,7.70674E-05,0,0,0,0.074153243,0,0,0,0,0,0,0,0,-0.074153243,0,0
587,49,11,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,12.82337535,-3.157126161,#DIV/0!,0,0,0,0.071062872,0,0,0.958324529,0.958324529,7.38556E-05,0,0,0,0.071062872,0,0,0,0,0,0,0,0,-0.071062872,0,0
588,49,12,115,0.4,0,0.041675471,0,0.344827586,1,0,0.083333333,0,0,12.28895514,-3.157126161,#DIV/0!,0,0.015,0,0.068101293,0,0,0.958324529,0.958324529,7.07776E-05,0,0,0,0.068101293,0,0,0,0,0,0,0,0,-0.068101293,0,0
589,50,1,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,11.77680714,-3.157126161,#DIV/0!,0,0,0.0189,0.06526314,0,0,0.958324529,0.958324529,6.78279E-05,0,0,0,0.06526314,0,0,0,0,0,0,0,0,-0.06526314,0,0
590,50,2,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,11.28600315,-3.157126161,#DIV/0!,0,0,0,0.062543267,0,0,0.958324529,0.958324529,6.50012E-05,0,0,0,0.062543267,0,0,0,0,0,0,0,0,-0.062543267,0,0
591,50,3,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,10.81565365,-3.157126161,#DIV/0!,0,0,0,0.059936747,0,0,0.958324529,0.958324529,6.22922E-05,0,0,0,0.059936747,0,0,0,0,0,0,0,0,-0.059936747,0,0
592,50,4,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,10.36490619,-3.157126161,#DIV/0!,0,0,0,0.057438855,0,0,0.958324529,0.958324529,5.96962E-05,0,0,0,0.057438855,0,0,0,0,0,0,0,0,-0.057438855,0,0
593,50,5,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,9.932943837,-3.157126161,#DIV/0!,0,0,0,0.055045064,0,0,0.958324529,0.958324529,5.72083E-05,0,0,0,0.055045064,0,0,0,0,0,0,0,0,-0.055045064,0,0
594,50,6,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,9.518983721,-3.157126161,#DIV/0!,0,0,0,0.052751035,0,0,0.958324529,0.958324529,5.48241E-05,0,0,0,0.052751035,0,0,0,0,0,0,0,0,-0.052751035,0,0
595,50,7,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,9.122275587,-3.157126161,#DIV/0!,0,0,0,0.050552611,0,0,0.958324529,0.958324529,5.25393E-05,0,0,0,0.050552611,0,0,0,0,0,0,0,0,-0.050552611,0,0
596,50,8,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,8.742100452,-3.157126161,#DIV/0!,0,0,0,0.048445807,0,0,0.958324529,0.958324529,5.03497E-05,0,0,0,0.048445807,0,0,0,0,0,0,0,0,-0.048445807,0,0
597,50,9,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,8.377769295,-3.157126161,#DIV/0!,0,0,0,0.046426805,0,0,0.958324529,0.958324529,4.82513E-05,0,0,0,0.046426805,0,0,0,0,0,0,0,0,-0.046426805,0,0
598,50,10,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,8.02862181,-3.157126161,#DIV/0!,0,0,0,0.044491946,0,0,0.958324529,0.958324529,4.62404E-05,0,0,0,0.044491946,0,0,0,0,0,0,0,0,-0.044491946,0,0
599,50,11,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,7.694025212,-3.157126161,#DIV/0!,0,0,0,0.042637723,0,0,0.958324529,0.958324529,4.43134E-05,0,0,0,0.042637723,0,0,0,0,0,0,0,0,-0.042637723,0,0
600,50,12,116,0.4,0,0.041675471,0,0.357142857,1,0,0.083333333,0,0,7.373373085,-3.157126161,#DIV/0!,0,0.015,0,0.040860776,0,0,0.958324529,0.958324529,4.24666E-05,0,0,0,0.040860776,0,0,0,0,0,0,0,0,-0.040860776,0,0
601,51,1,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,7.066084286,-3.157126161,#DIV/0!,0,0,0.0189,0.039157884,0,0,0.958324529,0.958324529,4.06968E-05,0,0,0,0.039157884,0,0,0,0,0,0,0,0,-0.039157884,0,0
602,51,2,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,6.771601892,-3.157126161,#DIV/0!,0,0,0,0.03752596,0,0,0.958324529,0.958324529,3.90007E-05,0,0,0,0.03752596,0,0,0,0,0,0,0,0,-0.03752596,0,0
603,51,3,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,6.489392191,-3.157126161,#DIV/0!,0,0,0,0.035962048,0,0,0.958324529,0.958324529,3.73753E-05,0,0,0,0.035962048,0,0,0,0,0,0,0,0,-0.035962048,0,0
604,51,4,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,6.218943713,-3.157126161,#DIV/0!,0,0,0,0.034463313,0,0,0.958324529,0.958324529,3.58177E-05,0,0,0,0.034463313,0,0,0,0,0,0,0,0,-0.034463313,0,0
605,51,5,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,5.959766302,-3.157126161,#DIV/0!,0,0,0,0.033027038,0,0,0.958324529,0.958324529,3.4325E-05,0,0,0,0.033027038,0,0,0,0,0,0,0,0,-0.033027038,0,0
606,51,6,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,5.711390232,-3.157126161,#DIV/0!,0,0,0,0.031650621,0,0,0.958324529,0.958324529,3.28945E-05,0,0,0,0.031650621,0,0,0,0,0,0,0,0,-0.031650621,0,0
607,51,7,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,5.473365352,-3.157126161,#DIV/0!,0,0,0,0.030331566,0,0,0.958324529,0.958324529,3.15236E-05,0,0,0,0.030331566,0,0,0,0,0,0,0,0,-0.030331566,0,0
608,51,8,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,5.245260271,-3.157126161,#DIV/0!,0,0,0,0.029067484,0,0,0.958324529,0.958324529,3.02098E-05,0,0,0,0.029067484,0,0,0,0,0,0,0,0,-0.029067484,0,0
609,51,9,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,5.026661577,-3.157126161,#DIV/0!,0,0,0,0.027856083,0,0,0.958324529,0.958324529,2.89508E-05,0,0,0,0.027856083,0,0,0,0,0,0,0,0,-0.027856083,0,0
610,51,10,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,4.817173086,-3.157126161,#DIV/0!,0,0,0,0.026695168,0,0,0.958324529,0.958324529,2.77443E-05,0,0,0,0.026695168,0,0,0,0,0,0,0,0,-0.026695168,0,0
611,51,11,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,4.616415127,-3.157126161,#DIV/0!,0,0,0,0.025582634,0,0,0.958324529,0.958324529,2.6588E-05,0,0,0,0.025582634,0,0,0,0,0,0,0,0,-0.025582634,0,0
612,51,12,117,0.4,0,0.041675471,0,0.37037037,1,0,0.083333333,0,0,4.424023851,-3.157126161,#DIV/0!,0,0.015,0,0.024516466,0,0,0.958324529,0.958324529,2.54799E-05,0,0,0,0.024516466,0,0,0,0,0,0,0,0,-0.024516466,0,0
613,52,1,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,4.239650571,-3.157126161,#DIV/0!,0,0,0.0189,0.02349473,0,0,0.958324529,0.958324529,2.44181E-05,0,0,0,0.02349473,0,0,0,0,0,0,0,0,-0.02349473,0,0
614,52,2,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,4.062961135,-3.157126161,#DIV/0!,0,0,0,0.022515576,0,0,0.958324529,0.958324529,2.34004E-05,0,0,0,0.022515576,0,0,0,0,0,0,0,0,-0.022515576,0,0
615,52,3,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,3.893635315,-3.157126161,#DIV/0!,0,0,0,0.021577229,0,0,0.958324529,0.958324529,2.24252E-05,0,0,0,0.021577229,0,0,0,0,0,0,0,0,-0.021577229,0,0
616,52,4,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,3.731366228,-3.157126161,#DIV/0!,0,0,0,0.020677988,0,0,0.958324529,0.958324529,2.14906E-05,0,0,0,0.020677988,0,0,0,0,0,0,0,0,-0.020677988,0,0
617,52,5,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,3.575859781,-3.157126161,#DIV/0!,0,0,0,0.019816223,0,0,0.958324529,0.958324529,2.0595E-05,0,0,0,0.019816223,0,0,0,0,0,0,0,0,-0.019816223,0,0
618,52,6,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,3.426834139,-3.157126161,#DIV/0!,0,0,0,0.018990373,0,0,0.958324529,0.958324529,1.97367E-05,0,0,0,0.018990373,0,0,0,0,0,0,0,0,-0.018990373,0,0
619,52,7,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,3.284019211,-3.157126161,#DIV/0!,0,0,0,0.01819894,0,0,0.958324529,0.958324529,1.89141E-05,0,0,0,0.01819894,0,0,0,0,0,0,0,0,-0.01819894,0,0
620,52,8,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,3.147156163,-3.157126161,#DIV/0!,0,0,0,0.01744049,0,0,0.958324529,0.958324529,1.81259E-05,0,0,0,0.01744049,0,0,0,0,0,0,0,0,-0.01744049,0,0
621,52,9,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,3.015996946,-3.157126161,#DIV/0!,0,0,0,0.01671365,0,0,0.958324529,0.958324529,1.73705E-05,0,0,0,0.01671365,0,0,0,0,0,0,0,0,-0.01671365,0,0
622,52,10,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,2.890303852,-3.157126161,#DIV/0!,0,0,0,0.016017101,0,0,0.958324529,0.958324529,1.66466E-05,0,0,0,0.016017101,0,0,0,0,0,0,0,0,-0.016017101,0,0
623,52,11,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,2.769849076,-3.157126161,#DIV/0!,0,0,0,0.01534958,0,0,0.958324529,0.958324529,1.59528E-05,0,0,0,0.01534958,0,0,0,0,0,0,0,0,-0.01534958,0,0
624,52,12,118,0.4,0,0.041675471,0,0.4,1,0,0.083333333,0,0,2.65441431,-3.157126161,#DIV/0!,0,0.015,0,0.014709879,0,0,0.958324529,0.958324529,1.5288E-05,0,0,0,0.014709879,0,0,0,0,0,0,0,0,-0.014709879,0,0
625,53,1,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,2.543790343,-3.157126161,#DIV/0!,0,0,0.0189,0.014096838,0,0,0.958324529,0.958324529,1.46508E-05,0,0,0,0.014096838,0,0,0,0,0,0,0,0,-0.014096838,0,0
626,53,2,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,2.437776681,-3.157126161,#DIV/0!,0,0,0,0.013509346,0,0,0.958324529,0.958324529,1.40403E-05,0,0,0,0.013509346,0,0,0,0,0,0,0,0,-0.013509346,0,0
627,53,3,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,2.336181189,-3.157126161,#DIV/0!,0,0,0,0.012946337,0,0,0.958324529,0.958324529,1.34551E-05,0,0,0,0.012946337,0,0,0,0,0,0,0,0,-0.012946337,0,0
628,53,4,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,2.238819737,-3.157126161,#DIV/0!,0,0,0,0.012406793,0,0,0.958324529,0.958324529,1.28944E-05,0,0,0,0.012406793,0,0,0,0,0,0,0,0,-0.012406793,0,0
629,53,5,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,2.145515869,-3.157126161,#DIV/0!,0,0,0,0.011889734,0,0,0.958324529,0.958324529,1.2357E-05,0,0,0,0.011889734,0,0,0,0,0,0,0,0,-0.011889734,0,0
630,53,6,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,2.056100484,-3.157126161,#DIV/0!,0,0,0,0.011394224,0,0,0.958324529,0.958324529,1.1842E-05,0,0,0,0.011394224,0,0,0,0,0,0,0,0,-0.011394224,0,0
631,53,7,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,1.970411527,-3.157126161,#DIV/0!,0,0,0,0.010919364,0,0,0.958324529,0.958324529,1.13485E-05,0,0,0,0.010919364,0,0,0,0,0,0,0,0,-0.010919364,0,0
632,53,8,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,1.888293698,-3.157126161,#DIV/0!,0,0,0,0.010464294,0,0,0.958324529,0.958324529,1.08755E-05,0,0,0,0.010464294,0,0,0,0,0,0,0,0,-0.010464294,0,0
633,53,9,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,1.809598168,-3.157126161,#DIV/0!,0,0,0,0.01002819,0,0,0.958324529,0.958324529,1.04223E-05,0,0,0,0.01002819,0,0,0,0,0,0,0,0,-0.01002819,0,0
634,53,10,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,1.734182311,-3.157126161,#DIV/0!,0,0,0,0.00961026,0,0,0.958324529,0.958324529,9.98794E-06,0,0,0,0.00961026,0,0,0,0,0,0,0,0,-0.00961026,0,0
635,53,11,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,1.661909446,-3.157126161,#DIV/0!,0,0,0,0.009209748,0,0,0.958324529,0.958324529,9.57168E-06,0,0,0,0.009209748,0,0,0,0,0,0,0,0,-0.009209748,0,0
636,53,12,119,0.4,0,0.041675471,0,0.434782609,1,0,0.083333333,0,0,1.592648586,-3.157126161,#DIV/0!,0,0.015,0,0.008825928,0,0,0.958324529,0.958324529,9.17278E-06,0,0,0,0.008825928,0,0,0,0,0,0,0,0,-0.008825928,0,0
637,54,1,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.526274206,-3.157126161,#DIV/0!,0,0,0.0189,0.008458103,0,0,0.958324529,0.958324529,8.7905E-06,0,0,0,0.008458103,0,0,0,0,0,0,0,0,-0.008458103,0,0
638,54,2,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.462666009,-3.157126161,#DIV/0!,0,0,0,0.008105607,0,0,0.958324529,0.958324529,8.42415E-06,0,0,0,0.008105607,0,0,0,0,0,0,0,0,-0.008105607,0,0
639,54,3,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.401708713,-3.157126161,#DIV/0!,0,0,0,0.007767802,0,0,0.958324529,0.958324529,8.07307E-06,0,0,0,0.007767802,0,0,0,0,0,0,0,0,-0.007767802,0,0
640,54,4,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.343291842,-3.157126161,#DIV/0!,0,0,0,0.007444076,0,0,0.958324529,0.958324529,7.73662E-06,0,0,0,0.007444076,0,0,0,0,0,0,0,0,-0.007444076,0,0
641,54,5,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.287309521,-3.157126161,#DIV/0!,0,0,0,0.00713384,0,0,0.958324529,0.958324529,7.4142E-06,0,0,0,0.00713384,0,0,0,0,0,0,0,0,-0.00713384,0,0
642,54,6,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.23366029,-3.157126161,#DIV/0!,0,0,0,0.006836534,0,0,0.958324529,0.958324529,7.10521E-06,0,0,0,0.006836534,0,0,0,0,0,0,0,0,-0.006836534,0,0
643,54,7,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.182246916,-3.157126161,#DIV/0!,0,0,0,0.006551618,0,0,0.958324529,0.958324529,6.80909E-06,0,0,0,0.006551618,0,0,0,0,0,0,0,0,-0.006551618,0,0
644,54,8,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.132976219,-3.157126161,#DIV/0!,0,0,0,0.006278577,0,0,0.958324529,0.958324529,6.52532E-06,0,0,0,0.006278577,0,0,0,0,0,0,0,0,-0.006278577,0,0
645,54,9,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.085758901,-3.157126161,#DIV/0!,0,0,0,0.006016914,0,0,0.958324529,0.958324529,6.25337E-06,0,0,0,0.006016914,0,0,0,0,0,0,0,0,-0.006016914,0,0
646,54,10,120,0.4,0,0.041675471,0,0.5,1,0,0.083333333,0,0,1.040509387,-3.157126161,#DIV/0!,0,0,0,0.005766156,0,0,0.958324529,0.958324529,5.99276E-06,0,0,0,0.005766156,0,0,0,0,0,0,0,0,-0.005766156,0,0
