Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
573,48,9,124,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,7.46196E-60,8.30761E-60,-2.21237425,-0.13113935,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,4.25064E-64,7.46196E-60,6.89481E-60,3.11223E-62,1.34429E-61,0,0,0,0,0,0,0,0,0.0000,0,1.2206E-61
574,48,10,124,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,4.01603E-61,4.47115E-61,-2.21237425,-0.13113935,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.33063E-65,4.01603E-61,3.71078E-61,1.675E-63,7.23494E-63,0,0,0,0,0,0,0,0,0.0000,0,6.64621E-63
575,48,11,124,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.16142E-62,2.40637E-62,-2.21237425,-0.13113935,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.27789E-66,2.16142E-62,1.99714E-62,9.01485E-65,3.89384E-64,0,0,0,0,0,0,0,0,0.0000,0,3.61889E-64
576,48,12,124,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.16328E-63,1.29511E-63,-2.21237425,-0.13113935,0.0042653,0.005,0,0,0.000%,0.053520378,0.053819975,0.054830136,7.00669E-68,1.16328E-63,1.06905E-63,4.82557E-66,2.08434E-65,6.29781E-66,0,0,0,0,0,0,0,0.0000,0,1.97113E-65
577,49,1,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,6.22591E-65,6.97027E-65,-2.21237425,-0.13113935,0.0042653,0,0.0189,0,0.000%,0.053819975,0.053819975,0.054830136,3.84178E-69,6.34358E-65,5.86143E-65,2.64578E-67,1.14281E-66,0,0,1.1767E-66,0,0,0,0,0,0.0000,1.47087E-67,1.21406E-66
578,49,2,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,3.41411E-66,3.7514E-66,-2.21237425,-0.138351057,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.10645E-70,3.41411E-66,3.15462E-66,1.42396E-68,6.15058E-68,0,0,0,0,0,0,0,0,0.0000,0,5.14743E-68
579,49,3,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.83747E-67,2.019E-67,-2.21237425,-0.114319859,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.15497E-71,1.83747E-67,1.69781E-67,7.66372E-70,3.31024E-69,0,0,0,0,0,0,0,0,0.0000,0,2.8028E-69
580,49,4,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,9.88928E-69,1.08663E-68,-2.21237425,-0.114319859,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,6.33272E-73,9.88928E-69,9.13764E-69,4.12461E-71,1.78157E-70,0,0,0,0,0,0,0,0,0.0000,0,1.52614E-70
581,49,5,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,5.32241E-70,5.84822E-70,-2.21237425,-0.114319859,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,3.47224E-74,5.32241E-70,4.91787E-70,2.21987E-72,9.58842E-72,0,0,0,0,0,0,0,0,0.0000,0,8.30989E-72
582,49,6,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.86452E-71,3.14751E-71,-2.21237425,-0.114319859,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.90383E-75,2.86452E-71,2.6468E-71,1.19473E-73,5.16048E-73,0,0,0,0,0,0,0,0,0.0000,0,4.52477E-73
583,49,7,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.54168E-72,1.69399E-72,-2.21237425,-0.114319859,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.04387E-76,1.54168E-72,1.42451E-72,6.43004E-75,2.77737E-74,0,0,0,0,0,0,0,0,0.0000,0,2.46376E-74
584,49,8,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,8.29733E-74,9.11705E-74,-2.21237425,-0.114319859,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,5.72357E-78,8.29733E-74,7.66669E-74,3.46065E-76,1.49478E-75,0,0,0,0,0,0,0,0,0.0000,0,1.34153E-75
585,49,9,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,4.46562E-75,4.90679E-75,-2.21237425,-0.114319859,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,3.13824E-79,4.46562E-75,4.12621E-75,1.86252E-77,8.0449E-77,0,0,0,0,0,0,0,0,0.0000,0,7.30469E-77
586,49,10,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.4034E-76,2.64083E-76,-2.21237425,-0.114319859,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.7207E-80,2.4034E-76,2.22072E-76,1.00241E-78,4.32976E-78,0,0,0,0,0,0,0,0,0.0000,0,3.97744E-78
587,49,11,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.29351E-77,1.4213E-77,-2.21237425,-0.114319859,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,9.43464E-82,1.29351E-77,1.19519E-77,5.39495E-80,2.33028E-79,0,0,0,0,0,0,0,0,0.0000,0,2.16573E-79
588,49,12,125,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,6.96166E-79,7.64942E-79,-2.21237425,-0.114319859,0.0042653,0.005,0,0,0.000%,0.05352429,0.053819975,0.054830136,5.17303E-83,6.96166E-79,6.39821E-79,2.88807E-81,1.24746E-80,3.71999E-81,0,0,0,0,0,0,0,0.0000,0,1.17962E-80
589,50,1,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,3.72618E-80,4.11691E-80,-2.21237425,-0.114319859,0.0042653,0,0.0189,0,0.000%,0.053819975,0.053819975,0.054830136,2.83638E-84,3.7966E-80,3.50804E-80,1.58348E-82,6.83965E-82,0,0,7.04247E-82,0,0,0,0,0,0.0000,8.80309E-83,7.26611E-82
590,50,2,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.04333E-81,2.21572E-81,-2.21237425,-0.121343978,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.55519E-85,2.04333E-81,1.88802E-81,8.52231E-84,3.6811E-83,0,0,0,0,0,0,0,0,0.0000,0,3.08071E-83
591,50,3,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.09972E-82,1.1925E-82,-2.21237425,-0.097628251,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,8.52712E-87,1.09972E-82,1.01613E-82,4.5867E-85,1.98117E-84,0,0,0,0,0,0,0,0,0.0000,0,1.67746E-84
592,50,4,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,5.91869E-84,6.41804E-84,-2.21237425,-0.097628251,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,4.67543E-88,5.91869E-84,5.46883E-84,2.46856E-86,1.06626E-85,0,0,0,0,0,0,0,0,0.0000,0,9.13386E-86
593,50,5,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,3.18544E-85,3.45419E-85,-2.21237425,-0.097628251,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.56355E-89,3.18544E-85,2.94332E-85,1.32858E-87,5.73862E-87,0,0,0,0,0,0,0,0,0.0000,0,4.97343E-87
594,50,6,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.7144E-86,1.85904E-86,-2.21237425,-0.097628251,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.4056E-90,1.7144E-86,1.5841E-86,7.15041E-89,3.08853E-88,0,0,0,0,0,0,0,0,0.0000,0,2.70806E-88
595,50,7,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,9.2269E-88,1.00054E-87,-2.21237425,-0.097628251,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,7.7069E-92,9.2269E-88,8.5256E-88,3.84835E-90,1.66224E-89,0,0,0,0,0,0,0,0,0.0000,0,1.47455E-89
596,50,8,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,4.96592E-89,5.38488E-89,-2.21237425,-0.097628251,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,4.2257E-93,4.96592E-89,4.58848E-89,2.07118E-91,8.94619E-91,0,0,0,0,0,0,0,0,0.0000,0,8.02899E-91
597,50,9,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.67266E-90,2.89814E-90,-2.21237425,-0.097628251,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.31696E-94,2.67266E-90,2.46952E-90,1.11471E-92,4.81484E-92,0,0,0,0,0,0,0,0,0.0000,0,4.37182E-92
598,50,10,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.43842E-91,1.55978E-91,-2.21237425,-0.097628251,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.27039E-95,1.43842E-91,1.32909E-91,5.99936E-94,2.59134E-93,0,0,0,0,0,0,0,0,0.0000,0,2.38048E-93
599,50,11,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,7.74159E-93,8.39473E-93,-2.21237425,-0.097628251,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,6.96558E-97,7.74159E-93,7.15318E-93,3.22886E-95,1.39466E-94,0,0,0,0,0,0,0,0,0.0000,0,1.29618E-94
600,50,12,126,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,4.16652E-94,4.51804E-94,-2.21237425,-0.097628251,0.0042653,0.005,0,0,0.000%,0.053528171,0.053819975,0.054830136,3.81924E-98,4.16652E-94,3.82957E-94,1.72862E-96,7.46654E-96,2.19733E-96,0,0,0,0,0,0,0,0.0000,0,7.05995E-96
601,51,1,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.23026E-95,2.43161E-95,-2.21237425,-0.097628251,0.0042653,0,0.0189,0,0.000%,0.053819975,0.053819975,0.054830136,2.0941E-99,2.27241E-95,2.0997E-95,9.47777E-98,4.09379E-97,0,0,4.21519E-97,0,0,0,0,0,0.0000,5.26899E-98,4.34905E-97
602,51,2,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.22301E-96,1.30869E-96,-2.21237425,-0.104468666,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.1482E-100,1.22301E-96,1.13006E-96,5.1009E-99,2.20328E-98,0,0,0,0,0,0,0,0,0.0000,0,1.84393E-98
603,51,3,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,6.58225E-98,7.04337E-98,-2.21237425,-0.081065966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,6.2956E-102,6.58225E-98,6.08196E-98,2.7453E-100,1.1858E-99,0,0,0,0,0,0,0,0,0.0000,0,1.004E-99
604,51,4,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,3.5426E-99,3.7907E-99,-2.21237425,-0.081065966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,3.4519E-103,3.5426E-99,3.2733E-99,1.4775E-101,6.382E-101,0,0,0,0,0,0,0,0,0.0000,0,5.467E-101
605,51,5,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.9066E-100,2.0402E-100,-2.21237425,-0.081065966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.8927E-104,1.9066E-100,1.7617E-100,7.9521E-103,3.4348E-102,0,0,0,0,0,0,0,0,0.0000,0,2.9768E-102
606,51,6,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.0261E-101,1.098E-101,-2.21237425,-0.081065966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.0377E-105,1.0261E-101,9.4814E-102,4.2798E-104,1.8486E-103,0,0,0,0,0,0,0,0,0.0000,0,1.6209E-103
607,51,7,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,5.5227E-103,5.9096E-103,-2.21237425,-0.081065966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,5.69E-107,5.5227E-103,5.1029E-103,2.3034E-105,9.9492E-105,0,0,0,0,0,0,0,0,0.0000,0,8.8257E-105
608,51,8,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.9723E-104,3.1805E-104,-2.21237425,-0.081065966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,3.1198E-108,2.9723E-104,2.7464E-104,1.2397E-106,5.3546E-106,0,0,0,0,0,0,0,0,0.0000,0,4.8057E-106
609,51,9,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.5997E-105,1.7118E-105,-2.21237425,-0.081065966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.7106E-109,1.5997E-105,1.4781E-105,6.672E-108,2.8819E-107,0,0,0,0,0,0,0,0,0.0000,0,2.6167E-107
610,51,10,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,8.6095E-107,9.2127E-107,-2.21237425,-0.081065966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,9.3793E-111,8.6095E-107,7.9551E-107,3.5909E-109,1.551E-108,0,0,0,0,0,0,0,0,0.0000,0,1.4248E-108
611,51,11,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,4.6336E-108,4.9583E-108,-2.21237425,-0.081065966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,5.1427E-112,4.6336E-108,4.2815E-108,1.9326E-110,8.3476E-110,0,0,0,0,0,0,0,0,0.0000,0,7.7581E-110
612,51,12,127,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.4938E-109,2.6685E-109,-2.21237425,-0.081065966,0.0042653,0.005,0,0,0.000%,0.053532023,0.053819975,0.054830136,2.8197E-113,2.4938E-109,2.2923E-109,1.0347E-111,4.4693E-111,1.2979E-111,0,0,0,0,0,0,0,0.0000,0,4.2256E-111
613,52,1,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.335E-110,1.4362E-110,-2.21237425,-0.081065966,0.0042653,0,0.0189,0,0.000%,0.053819975,0.053819975,0.054830136,1.5461E-114,1.3602E-110,1.2568E-110,5.6732E-113,2.4505E-112,0,0,2.5231E-112,0,0,0,0,0,0.0000,3.1539E-113,2.6033E-112
614,52,2,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,7.3207E-112,7.7296E-112,-2.21237425,-0.087726518,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,8.4771E-116,7.3207E-112,6.7643E-112,3.0533E-114,1.3188E-113,0,0,0,0,0,0,0,0,0.0000,0,1.1037E-113
615,52,3,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,3.94E-113,4.1601E-113,-2.21237425,-0.064634375,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,4.648E-117,3.94E-113,3.6406E-113,1.6433E-115,7.098E-115,0,0,0,0,0,0,0,0,0.0000,0,6.0099E-115
616,52,4,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.1205E-114,2.239E-114,-2.21237425,-0.064634375,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.5485E-118,2.1205E-114,1.9593E-114,8.8442E-117,3.8201E-116,0,0,0,0,0,0,0,0,0.0000,0,3.2724E-116
617,52,5,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.1413E-115,1.205E-115,-2.21237425,-0.064634375,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.3973E-119,1.1413E-115,1.0545E-115,4.76E-118,2.056E-117,0,0,0,0,0,0,0,0,0.0000,0,1.7819E-117
618,52,6,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,6.1423E-117,6.4853E-117,-2.21237425,-0.064634375,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,7.6617E-121,6.1423E-117,5.6754E-117,2.5618E-119,1.1065E-118,0,0,0,0,0,0,0,0,0.0000,0,9.7023E-119
619,52,7,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,3.3058E-118,3.4904E-118,-2.21237425,-0.064634375,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,4.2009E-122,3.3058E-118,3.0545E-118,1.3788E-120,5.9554E-120,0,0,0,0,0,0,0,0,0.0000,0,5.2829E-120
620,52,8,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.7792E-119,1.8785E-119,-2.21237425,-0.064634375,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.3034E-123,1.7792E-119,1.6439E-119,7.4205E-122,3.2052E-121,0,0,0,0,0,0,0,0,0.0000,0,2.8766E-121
621,52,9,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,9.5754E-121,1.011E-120,-2.21237425,-0.064634375,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.2629E-124,9.5754E-121,8.8477E-121,3.9937E-123,1.725E-122,0,0,0,0,0,0,0,0,0.0000,0,1.5663E-122
622,52,10,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,5.1535E-122,5.4414E-122,-2.21237425,-0.064634375,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,6.9247E-126,5.1535E-122,4.7618E-122,2.1494E-124,9.2841E-124,0,0,0,0,0,0,0,0,0.0000,0,8.5286E-124
623,52,11,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.7736E-123,2.9285E-123,-2.21237425,-0.064634375,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,3.7968E-127,2.7736E-123,2.5628E-123,1.1568E-125,4.9967E-125,0,0,0,0,0,0,0,0,0.0000,0,4.6439E-125
624,52,12,128,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.4928E-124,1.5761E-124,-2.21237425,-0.064634375,0.0042653,0.005,0,0,0.000%,0.053535844,0.053819975,0.054830136,2.0818E-128,1.4928E-124,1.3722E-124,6.1941E-127,2.6754E-126,7.6665E-127,0,0,0,0,0,0,0,0.0000,0,2.5294E-126
625,53,1,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,7.9916E-126,8.4828E-126,-2.21237425,-0.064634375,0.0042653,0,0.0189,0,0.000%,0.053819975,0.053819975,0.054830136,1.1415E-129,8.1426E-126,7.5238E-126,3.3961E-128,1.4669E-127,0,0,1.5104E-127,0,0,0,0,0,0.0000,1.888E-128,1.5584E-127
626,53,2,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,4.3824E-127,4.5654E-127,-2.21237425,-0.071118864,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,6.2586E-131,4.3824E-127,4.0493E-127,1.8278E-129,7.8949E-129,0,0,0,0,0,0,0,0,0.0000,0,6.6073E-129
627,53,3,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.3586E-128,2.4571E-128,-2.21237425,-0.048334784,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,3.4316E-132,2.3586E-128,2.1793E-128,9.8372E-131,4.249E-130,0,0,0,0,0,0,0,0,0.0000,0,3.5977E-130
628,53,4,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.2694E-129,1.3224E-129,-2.21237425,-0.048334784,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.8816E-133,1.2694E-129,1.1729E-129,5.2944E-132,2.2868E-131,0,0,0,0,0,0,0,0,0.0000,0,1.959E-131
629,53,5,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,6.8319E-131,7.1172E-131,-2.21237425,-0.048334784,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.0317E-134,6.8319E-131,6.3126E-131,2.8494E-133,1.2308E-132,0,0,0,0,0,0,0,0,0.0000,0,1.0667E-132
630,53,6,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,3.6769E-132,3.8305E-132,-2.21237425,-0.048334784,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,5.6566E-136,3.6769E-132,3.3974E-132,1.5336E-134,6.624E-134,0,0,0,0,0,0,0,0,0.0000,0,5.808E-134
631,53,7,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.9789E-133,2.0616E-133,-2.21237425,-0.048334784,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,3.1015E-137,1.9789E-133,1.8285E-133,8.2536E-136,3.565E-135,0,0,0,0,0,0,0,0,0.0000,0,3.1625E-135
632,53,8,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.065E-134,1.1095E-134,-2.21237425,-0.048334784,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.7006E-138,1.065E-134,9.841E-135,4.4421E-137,1.9187E-136,0,0,0,0,0,0,0,0,0.0000,0,1.722E-136
633,53,9,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,5.7321E-136,5.9715E-136,-2.21237425,-0.048334784,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,9.3243E-140,5.7321E-136,5.2964E-136,2.3907E-138,1.0326E-137,0,0,0,0,0,0,0,0,0.0000,0,9.3763E-138
634,53,10,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,3.085E-137,3.2139E-137,-2.21237425,-0.048334784,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,5.1125E-141,3.085E-137,2.8505E-137,1.2867E-139,5.5577E-139,0,0,0,0,0,0,0,0,0.0000,0,5.1055E-139
635,53,11,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.6604E-138,1.7297E-138,-2.21237425,-0.048334784,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.8032E-142,1.6604E-138,1.5342E-138,6.925E-141,2.9912E-140,0,0,0,0,0,0,0,0,0.0000,0,2.7799E-140
636,53,12,129,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,8.936E-140,9.3093E-140,-2.21237425,-0.048334784,0.0042653,0.005,0,0,0.000%,0.053539634,0.053819975,0.054830136,1.537E-143,8.936E-140,8.215E-140,3.7082E-142,1.6017E-141,4.5285E-142,0,0,0,0,0,0,0,0.0000,0,1.5141E-141
637,54,1,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,4.7843E-141,5.0102E-141,-2.21237425,-0.048334784,0.0042653,0,0.0189,0,0.000%,0.053819975,0.053819975,0.054830136,8.4274E-145,4.8747E-141,4.5042E-141,2.0332E-143,8.7819E-143,0,0,9.0423E-143,0,0,0,0,0,0.0000,1.1303E-143,9.3295E-143
638,54,2,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.6236E-142,2.6965E-142,-2.21237425,-0.054646966,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,4.6207E-146,2.6236E-142,2.4242E-142,1.0942E-144,4.7264E-144,0,0,0,0,0,0,0,0,0.0000,0,3.9556E-144
639,54,3,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.412E-143,1.4513E-143,-2.21237425,-0.03216843,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.5336E-147,1.412E-143,1.3047E-143,5.8892E-146,2.5438E-145,0,0,0,0,0,0,0,0,0.0000,0,2.1538E-145
640,54,4,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,7.5994E-145,7.8107E-145,-2.21237425,-0.03216843,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.3892E-148,7.5994E-145,7.0218E-145,3.1696E-147,1.3691E-146,0,0,0,0,0,0,0,0,0.0000,0,1.1728E-146
641,54,5,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,4.09E-146,4.2037E-146,-2.21237425,-0.03216843,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,7.6167E-150,4.09E-146,3.7791E-146,1.7059E-148,7.3682E-148,0,0,0,0,0,0,0,0,0.0000,0,6.3857E-148
642,54,6,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.2012E-147,2.2624E-147,-2.21237425,-0.03216843,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,4.1763E-151,2.2012E-147,2.0339E-147,9.1809E-150,3.9656E-149,0,0,0,0,0,0,0,0,0.0000,0,3.4771E-149
643,54,7,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.1847E-148,1.2176E-148,-2.21237425,-0.03216843,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.2899E-152,1.1847E-148,1.0947E-148,4.9412E-151,2.1343E-150,0,0,0,0,0,0,0,0,0.0000,0,1.8933E-150
644,54,8,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,6.3761E-150,6.5534E-150,-2.21237425,-0.03216843,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,1.2555E-153,6.3761E-150,5.8915E-150,2.6593E-152,1.1487E-151,0,0,0,0,0,0,0,0,0.0000,0,1.0309E-151
645,54,9,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,3.4316E-151,3.527E-151,-2.21237425,-0.03216843,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,6.8841E-155,3.4316E-151,3.1708E-151,1.4313E-153,6.1821E-153,0,0,0,0,0,0,0,0,0.0000,0,5.6133E-153
646,54,10,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.8469E-152,1.8982E-152,-2.21237425,-0.03216843,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,3.7746E-156,1.8469E-152,1.7065E-152,7.703E-155,3.3272E-154,0,0,0,0,0,0,0,0,0.0000,0,3.0565E-154
647,54,11,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,9.94E-154,1.0216E-153,-2.21237425,-0.03216843,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,2.0696E-157,9.94E-154,9.1845E-154,4.1458E-156,1.7907E-155,0,0,0,0,0,0,0,0,0.0000,0,1.6643E-155
648,54,12,130,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,5.3497E-155,5.4984E-155,-2.21237425,-0.03216843,0.0042653,0.005,0,0,0.000%,0.053543394,0.053819975,0.054830136,1.1348E-158,5.3497E-155,4.9184E-155,2.2201E-157,9.5895E-157,2.6749E-157,0,0,0,0,0,0,0,0.0000,0,9.0646E-157
649,55,1,131,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,2.8644E-156,2.9592E-156,-2.21237425,-0.03216843,0.0042653,0,0.0189,0,0.000%,0.053819975,0.053819975,0.054830136,6.2219E-160,2.9185E-156,2.6967E-156,1.2173E-158,5.2578E-158,0,0,5.4137E-158,0,0,0,0,0,0.0000,6.7672E-159,5.5857E-158
650,55,2,131,1,0,0.944934994,0,50%,0,0.01842347,0.083333333,,1.5708E-157,1.5927E-157,-2.21237425,-0.038312018,0.0042653,0,0,0,0.000%,0.053819975,0.053819975,0.054830136,3.4115E-161,1.5708E-157,1.4514E-157,6.5513E-160,2.8298E-159,0,0,0,0,0,0,0,0,0.0000,0,2.3682E-159
